Country/Region,MEASURE,CATEGORY,Date_Original,Date - 7,Confirmed - 7,Deaths - 7,Recovered - 7,Confirmed_Original,Deaths_Original,Recovered_Original,Date + 7,Confirmed_+7,Deaths_+7,Recovered_+7,Now,Date,Confirmed Now,Deaths Now,Recovered Now,Active_1weekBefMeasure,Active_DateMeasure,Active_1weekAfterMeasure,Active_Now,Timeframe,Variation_Rate_%
San Marino,Public services closure ,Social distancing,2020-03-14,2020-03-07,23.0,1.0,0.0,80.0,5.0,4.0,2020-03-21,144.0,20.0,4.0,2020-04-11,2020-04-11,356.0,35.0,53.0,22.0,71.0,120.0,268.0,Variation_1weekAfterMeasure,123.0
Rwanda,Schools closure ,Social distancing,2020-03-14,2020-03-07,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-21,17.0,0.0,0.0,2020-04-11,2020-04-11,120.0,0.0,18.0,0.0,1.0,17.0,102.0,Variation_1weekAfterMeasure,500.0
Maldives,Visa restrictions,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-21,13.0,0.0,0.0,2020-04-11,2020-04-11,19.0,0.0,13.0,0.0,10.0,13.0,6.0,Variation_1weekAfterMeasure,-54.0
Senegal,Limit public gatherings,Social distancing,2020-03-14,2020-03-07,4.0,0.0,0.0,10.0,0.0,1.0,2020-03-21,47.0,0.0,5.0,2020-04-11,2020-04-11,278.0,2.0,152.0,4.0,9.0,42.0,124.0,Variation_1weekAfterMeasure,195.0
Bolivia,Limit public gatherings,Social distancing,2020-03-14,2020-03-07,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-21,19.0,0.0,0.0,2020-04-11,2020-04-11,275.0,20.0,2.0,0.0,10.0,19.0,253.0,Variation_1weekAfterMeasure,1232.0
Italy,Strengthening the public health system,Public health measures,2020-03-14,2020-03-07,5883.0,233.0,589.0,21157.0,1441.0,1966.0,2020-03-21,53578.0,4825.0,6072.0,2020-04-11,2020-04-11,152271.0,19468.0,32534.0,5061.0,17750.0,42681.0,100269.0,Variation_1weekAfterMeasure,135.0
Ukraine,International flights suspension,Movement restrictions,2020-03-14,2020-03-07,1.0,0.0,0.0,3.0,1.0,0.0,2020-03-21,47.0,3.0,1.0,2020-04-11,2020-04-11,2511.0,73.0,79.0,1.0,2.0,43.0,2359.0,Variation_1weekAfterMeasure,5386.0
Namibia,Domestic travel restrictions,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,2.0,0.0,0.0,2020-03-21,3.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,3.0,0.0,2.0,3.0,13.0,Variation_1weekAfterMeasure,333.0
Namibia,International flights suspension,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,2.0,0.0,0.0,2020-03-21,3.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,3.0,0.0,2.0,3.0,13.0,Variation_1weekAfterMeasure,333.0
Namibia,Limit public gatherings,Social distancing,2020-03-14,2020-03-07,0.0,0.0,0.0,2.0,0.0,0.0,2020-03-21,3.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,3.0,0.0,2.0,3.0,13.0,Variation_1weekAfterMeasure,333.0
New Zealand,Border closure ,Movement restrictions,2020-03-14,2020-03-07,5.0,0.0,0.0,6.0,0.0,0.0,2020-03-21,52.0,0.0,0.0,2020-04-11,2020-04-11,1312.0,4.0,422.0,5.0,6.0,52.0,886.0,Variation_1weekAfterMeasure,1604.0
Slovenia,Testing policy,Public health measures,2020-03-14,2020-03-07,7.0,0.0,0.0,181.0,1.0,0.0,2020-03-21,383.0,1.0,0.0,2020-04-11,2020-04-11,1188.0,50.0,148.0,7.0,180.0,382.0,990.0,Variation_1weekAfterMeasure,159.0
Uruguay,Awareness campaigns,Public health measures,2020-03-14,2020-03-07,0.0,0.0,0.0,4.0,0.0,0.0,2020-03-21,110.0,0.0,0.0,2020-04-11,2020-04-11,494.0,7.0,214.0,0.0,4.0,110.0,273.0,Variation_1weekAfterMeasure,148.0
Austria,Economic measures,Governance and socio-economic measures,2020-03-14,2020-03-07,79.0,0.0,0.0,655.0,1.0,6.0,2020-03-21,2814.0,8.0,9.0,2020-04-11,2020-04-11,13806.0,337.0,6604.0,79.0,648.0,2797.0,6865.0,Variation_1weekAfterMeasure,145.0
Costa Rica,Economic measures,Governance and socio-economic measures,2020-03-14,2020-03-07,1.0,0.0,0.0,26.0,0.0,0.0,2020-03-21,117.0,2.0,2.0,2020-04-11,2020-04-11,577.0,3.0,49.0,1.0,26.0,113.0,525.0,Variation_1weekAfterMeasure,365.0
Senegal,Schools closure ,Social distancing,2020-03-14,2020-03-07,4.0,0.0,0.0,10.0,0.0,1.0,2020-03-21,47.0,0.0,5.0,2020-04-11,2020-04-11,278.0,2.0,152.0,4.0,9.0,42.0,124.0,Variation_1weekAfterMeasure,195.0
Colombia,Border closure ,Movement restrictions,2020-03-14,2020-03-07,1.0,0.0,0.0,22.0,0.0,0.0,2020-03-21,196.0,0.0,1.0,2020-04-11,2020-04-11,2709.0,100.0,214.0,1.0,22.0,195.0,2395.0,Variation_1weekAfterMeasure,1128.0
Nepal,Border closure ,Movement restrictions,2020-03-14,2020-03-07,1.0,0.0,1.0,1.0,0.0,1.0,2020-03-21,1.0,0.0,1.0,2020-04-11,2020-04-11,9.0,0.0,1.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
Ukraine,Visa restrictions,Movement restrictions,2020-03-14,2020-03-07,1.0,0.0,0.0,3.0,1.0,0.0,2020-03-21,47.0,3.0,1.0,2020-04-11,2020-04-11,2511.0,73.0,79.0,1.0,2.0,43.0,2359.0,Variation_1weekAfterMeasure,5386.0
Latvia,Changes in prison-related policies,Social distancing,2020-03-14,2020-03-07,1.0,0.0,0.0,26.0,0.0,1.0,2020-03-21,124.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,1.0,25.0,123.0,611.0,Variation_1weekAfterMeasure,397.0
Palestine,Limit public gatherings,Social distancing,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Palestine,Changes in prison-related policies,Social distancing,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Latvia,Limit public gatherings,Social distancing,2020-03-14,2020-03-07,1.0,0.0,0.0,26.0,0.0,1.0,2020-03-21,124.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,1.0,25.0,123.0,611.0,Variation_1weekAfterMeasure,397.0
Latvia,Schools closure ,Social distancing,2020-03-14,2020-03-07,1.0,0.0,0.0,26.0,0.0,1.0,2020-03-21,124.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,1.0,25.0,123.0,611.0,Variation_1weekAfterMeasure,397.0
Latvia,Visa restrictions,Movement restrictions,2020-03-14,2020-03-07,1.0,0.0,0.0,26.0,0.0,1.0,2020-03-21,124.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,1.0,25.0,123.0,611.0,Variation_1weekAfterMeasure,397.0
Bolivia,Health screenings in airports and border crossings,Public health measures,2020-03-14,2020-03-07,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-21,19.0,0.0,0.0,2020-04-11,2020-04-11,275.0,20.0,2.0,0.0,10.0,19.0,253.0,Variation_1weekAfterMeasure,1232.0
Kyrgyzstan,Visa restrictions,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,14.0,0.0,0.0,2020-04-11,2020-04-11,339.0,5.0,44.0,0.0,0.0,14.0,290.0,Variation_1weekAfterMeasure,1971.0
New Zealand,Introduction of isolation and quarantine policies,Public health measures,2020-03-14,2020-03-07,5.0,0.0,0.0,6.0,0.0,0.0,2020-03-21,52.0,0.0,0.0,2020-04-11,2020-04-11,1312.0,4.0,422.0,5.0,6.0,52.0,886.0,Variation_1weekAfterMeasure,1604.0
El Salvador,State of emergency declared,Governance and socio-economic measures,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,3.0,0.0,0.0,2020-04-11,2020-04-11,118.0,6.0,19.0,0.0,0.0,3.0,93.0,Variation_1weekAfterMeasure,3000.0
United States,Health screenings in airports and border crossings,Public health measures,2020-03-14,2020-03-07,406.0,17.0,7.0,2757.0,54.0,12.0,2020-03-21,25538.0,307.0,1.0,2020-04-11,2020-04-11,526396.0,20463.0,31353.0,382.0,2691.0,25230.0,474580.0,Variation_1weekAfterMeasure,1781.0
Jordan,Limit public gatherings,Social distancing,2020-03-14,2020-03-07,1.0,0.0,0.0,1.0,0.0,1.0,2020-03-21,85.0,0.0,1.0,2020-04-11,2020-04-11,381.0,7.0,177.0,1.0,0.0,84.0,197.0,Variation_1weekAfterMeasure,135.0
Morocco,Border closure ,Movement restrictions,2020-03-14,2020-03-07,2.0,0.0,0.0,17.0,1.0,1.0,2020-03-21,96.0,3.0,3.0,2020-04-11,2020-04-11,1545.0,111.0,146.0,2.0,15.0,90.0,1288.0,Variation_1weekAfterMeasure,1331.0
Norway,General recommendations,Public health measures,2020-03-14,2020-03-07,147.0,0.0,0.0,1090.0,3.0,1.0,2020-03-21,2118.0,7.0,1.0,2020-04-11,2020-04-11,6409.0,119.0,32.0,147.0,1086.0,2110.0,6258.0,Variation_1weekAfterMeasure,197.0
Philippines,Curfews,Movement restrictions,2020-03-14,2020-03-07,6.0,1.0,1.0,111.0,8.0,2.0,2020-03-21,307.0,19.0,13.0,2020-04-11,2020-04-11,4428.0,247.0,157.0,4.0,101.0,275.0,4024.0,Variation_1weekAfterMeasure,1363.0
Norway,Strengthening the public health system,Public health measures,2020-03-14,2020-03-07,147.0,0.0,0.0,1090.0,3.0,1.0,2020-03-21,2118.0,7.0,1.0,2020-04-11,2020-04-11,6409.0,119.0,32.0,147.0,1086.0,2110.0,6258.0,Variation_1weekAfterMeasure,197.0
Estonia,Domestic travel restrictions,Movement restrictions,2020-03-14,2020-03-07,10.0,0.0,0.0,115.0,0.0,0.0,2020-03-21,306.0,0.0,1.0,2020-04-11,2020-04-11,1304.0,24.0,93.0,10.0,115.0,305.0,1187.0,Variation_1weekAfterMeasure,289.0
Kyrgyzstan,Border closure ,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,14.0,0.0,0.0,2020-04-11,2020-04-11,339.0,5.0,44.0,0.0,0.0,14.0,290.0,Variation_1weekAfterMeasure,1971.0
Latvia,State of emergency declared,Governance and socio-economic measures,2020-03-14,2020-03-07,1.0,0.0,0.0,26.0,0.0,1.0,2020-03-21,124.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,1.0,25.0,123.0,611.0,Variation_1weekAfterMeasure,397.0
Kyrgyzstan,International flights suspension,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,14.0,0.0,0.0,2020-04-11,2020-04-11,339.0,5.0,44.0,0.0,0.0,14.0,290.0,Variation_1weekAfterMeasure,1971.0
India,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-14,2020-03-07,34.0,0.0,3.0,102.0,2.0,4.0,2020-03-21,330.0,4.0,23.0,2020-04-11,2020-04-11,8446.0,288.0,969.0,31.0,96.0,303.0,7189.0,Variation_1weekAfterMeasure,2273.0
Kyrgyzstan,Introduction of isolation and quarantine policies,Public health measures,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,14.0,0.0,0.0,2020-04-11,2020-04-11,339.0,5.0,44.0,0.0,0.0,14.0,290.0,Variation_1weekAfterMeasure,1971.0
Sri Lanka,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-14,2020-03-07,1.0,0.0,1.0,10.0,0.0,1.0,2020-03-21,77.0,0.0,1.0,2020-04-11,2020-04-11,198.0,7.0,54.0,0.0,9.0,76.0,137.0,Variation_1weekAfterMeasure,80.0
Fiji,International flights suspension,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,1.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,0.0,0.0,0.0,1.0,16.0,Variation_1weekAfterMeasure,1500.0
Bolivia,International flights suspension,Movement restrictions,2020-03-14,2020-03-07,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-21,19.0,0.0,0.0,2020-04-11,2020-04-11,275.0,20.0,2.0,0.0,10.0,19.0,253.0,Variation_1weekAfterMeasure,1232.0
Sri Lanka,International flights suspension,Movement restrictions,2020-03-14,2020-03-07,1.0,0.0,1.0,10.0,0.0,1.0,2020-03-21,77.0,0.0,1.0,2020-04-11,2020-04-11,198.0,7.0,54.0,0.0,9.0,76.0,137.0,Variation_1weekAfterMeasure,80.0
Zimbabwe,Awareness campaigns,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,3.0,0.0,0.0,2020-04-11,2020-04-11,14.0,3.0,0.0,0.0,0.0,3.0,11.0,Variation_1weekAfterMeasure,267.0
Malaysia,Border checks ,Movement restrictions,2020-03-15,2020-03-08,99.0,0.0,24.0,428.0,0.0,42.0,2020-03-22,1306.0,10.0,139.0,2020-04-11,2020-04-11,4530.0,73.0,1995.0,75.0,386.0,1157.0,2462.0,Variation_1weekAfterMeasure,113.0
Ireland,Economic measures,Governance and socio-economic measures,2020-03-15,2020-03-08,19.0,0.0,0.0,129.0,2.0,0.0,2020-03-22,906.0,4.0,5.0,2020-04-11,2020-04-11,8928.0,320.0,25.0,19.0,127.0,897.0,8583.0,Variation_1weekAfterMeasure,857.0
Iraq,Domestic travel restrictions,Movement restrictions,2020-03-15,2020-03-08,60.0,6.0,0.0,116.0,10.0,26.0,2020-03-22,233.0,20.0,57.0,2020-04-11,2020-04-11,1318.0,72.0,601.0,54.0,80.0,156.0,645.0,Variation_1weekAfterMeasure,313.0
Bahrain,Public services closure ,Social distancing,2020-03-15,2020-03-08,85.0,0.0,4.0,214.0,0.0,60.0,2020-03-22,332.0,2.0,149.0,2020-04-11,2020-04-11,1040.0,6.0,555.0,81.0,154.0,181.0,479.0,Variation_1weekAfterMeasure,165.0
Kenya,Awareness campaigns,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-22,15.0,0.0,0.0,2020-04-11,2020-04-11,191.0,7.0,24.0,0.0,3.0,15.0,160.0,Variation_1weekAfterMeasure,967.0
Ukraine,Partial lockdown,Lockdown,2020-03-15,2020-03-08,1.0,0.0,0.0,3.0,1.0,0.0,2020-03-22,73.0,3.0,1.0,2020-04-11,2020-04-11,2511.0,73.0,79.0,1.0,2.0,69.0,2359.0,Variation_1weekAfterMeasure,3319.0
Uruguay,International flights suspension,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,4.0,0.0,0.0,2020-03-22,135.0,0.0,0.0,2020-04-11,2020-04-11,494.0,7.0,214.0,0.0,4.0,135.0,273.0,Variation_1weekAfterMeasure,102.0
Vietnam,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,30.0,0.0,16.0,56.0,0.0,16.0,2020-03-22,113.0,0.0,17.0,2020-04-11,2020-04-11,258.0,0.0,144.0,14.0,40.0,96.0,114.0,Variation_1weekAfterMeasure,19.0
Vietnam,Health screenings in airports and border crossings,Public health measures,2020-03-15,2020-03-08,30.0,0.0,16.0,56.0,0.0,16.0,2020-03-22,113.0,0.0,17.0,2020-04-11,2020-04-11,258.0,0.0,144.0,14.0,40.0,96.0,114.0,Variation_1weekAfterMeasure,19.0
Tunisia,Visa restrictions,Movement restrictions,2020-03-15,2020-03-08,2.0,0.0,0.0,18.0,0.0,0.0,2020-03-22,75.0,3.0,1.0,2020-04-11,2020-04-11,685.0,28.0,43.0,2.0,18.0,71.0,614.0,Variation_1weekAfterMeasure,765.0
Venezuela,Public services closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-22,70.0,0.0,15.0,2020-04-11,2020-04-11,175.0,9.0,93.0,0.0,10.0,55.0,73.0,Variation_1weekAfterMeasure,33.0
Burundi,Health screenings in airports and border crossings,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,2020-04-11,5.0,0.0,0.0,0.0,0.0,0.0,5.0,Variation_1weekAfterMeasure,100.0
India,Economic measures,Governance and socio-economic measures,2020-03-15,2020-03-08,39.0,0.0,3.0,113.0,2.0,13.0,2020-03-22,396.0,7.0,27.0,2020-04-11,2020-04-11,8446.0,288.0,969.0,36.0,98.0,362.0,7189.0,Variation_1weekAfterMeasure,1886.0
Venezuela,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-22,70.0,0.0,15.0,2020-04-11,2020-04-11,175.0,9.0,93.0,0.0,10.0,55.0,73.0,Variation_1weekAfterMeasure,33.0
Venezuela,International flights suspension,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-22,70.0,0.0,15.0,2020-04-11,2020-04-11,175.0,9.0,93.0,0.0,10.0,55.0,73.0,Variation_1weekAfterMeasure,33.0
Israel,Schools closure ,Social distancing,2020-03-15,2020-03-08,61.0,0.0,2.0,251.0,0.0,4.0,2020-03-22,1071.0,1.0,37.0,2020-04-11,2020-04-11,10743.0,101.0,1341.0,59.0,247.0,1033.0,9301.0,Variation_1weekAfterMeasure,800.0
Israel,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,61.0,0.0,2.0,251.0,0.0,4.0,2020-03-22,1071.0,1.0,37.0,2020-04-11,2020-04-11,10743.0,101.0,1341.0,59.0,247.0,1033.0,9301.0,Variation_1weekAfterMeasure,800.0
Kenya,Visa restrictions,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-22,15.0,0.0,0.0,2020-04-11,2020-04-11,191.0,7.0,24.0,0.0,3.0,15.0,160.0,Variation_1weekAfterMeasure,967.0
Uruguay,Schools closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,4.0,0.0,0.0,2020-03-22,135.0,0.0,0.0,2020-04-11,2020-04-11,494.0,7.0,214.0,0.0,4.0,135.0,273.0,Variation_1weekAfterMeasure,102.0
Kenya,Schools closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-22,15.0,0.0,0.0,2020-04-11,2020-04-11,191.0,7.0,24.0,0.0,3.0,15.0,160.0,Variation_1weekAfterMeasure,967.0
Libya,State of emergency declared,Governance and socio-economic measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,2020-04-11,24.0,1.0,8.0,0.0,0.0,0.0,15.0,Variation_1weekAfterMeasure,100.0
Kenya,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-22,15.0,0.0,0.0,2020-04-11,2020-04-11,191.0,7.0,24.0,0.0,3.0,15.0,160.0,Variation_1weekAfterMeasure,967.0
Madagascar,Border closure ,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,3.0,0.0,0.0,2020-04-11,2020-04-11,102.0,0.0,11.0,0.0,0.0,3.0,91.0,Variation_1weekAfterMeasure,2933.0
Venezuela,Schools closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-22,70.0,0.0,15.0,2020-04-11,2020-04-11,175.0,9.0,93.0,0.0,10.0,55.0,73.0,Variation_1weekAfterMeasure,33.0
Jordan,Schools closure ,Social distancing,2020-03-15,2020-03-08,1.0,0.0,0.0,8.0,0.0,1.0,2020-03-22,112.0,0.0,1.0,2020-04-11,2020-04-11,381.0,7.0,177.0,1.0,7.0,111.0,197.0,Variation_1weekAfterMeasure,77.0
Equatorial Guinea,Visa restrictions,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,6.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,0.0,1.0,6.0,15.0,Variation_1weekAfterMeasure,150.0
Serbia,Border closure ,Movement restrictions,2020-03-15,2020-03-08,1.0,0.0,0.0,48.0,0.0,0.0,2020-03-22,222.0,2.0,1.0,2020-04-11,2020-04-11,3380.0,74.0,0.0,1.0,48.0,219.0,3306.0,Variation_1weekAfterMeasure,1410.0
Spain,Border closure ,Movement restrictions,2020-03-15,2020-03-08,673.0,17.0,30.0,7798.0,289.0,517.0,2020-03-22,28768.0,1772.0,2575.0,2020-04-11,2020-04-11,163027.0,16606.0,59109.0,626.0,6992.0,24421.0,87312.0,Variation_1weekAfterMeasure,258.0
Equatorial Guinea,Border closure ,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,6.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,0.0,1.0,6.0,15.0,Variation_1weekAfterMeasure,150.0
Philippines,Public services closure ,Social distancing,2020-03-15,2020-03-08,10.0,1.0,1.0,140.0,11.0,2.0,2020-03-22,380.0,25.0,17.0,2020-04-11,2020-04-11,4428.0,247.0,157.0,8.0,127.0,338.0,4024.0,Variation_1weekAfterMeasure,1091.0
Equatorial Guinea,Domestic travel restrictions,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,6.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,0.0,1.0,6.0,15.0,Variation_1weekAfterMeasure,150.0
Philippines,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-15,2020-03-08,10.0,1.0,1.0,140.0,11.0,2.0,2020-03-22,380.0,25.0,17.0,2020-04-11,2020-04-11,4428.0,247.0,157.0,8.0,127.0,338.0,4024.0,Variation_1weekAfterMeasure,1091.0
Equatorial Guinea,International flights suspension,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,6.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,0.0,1.0,6.0,15.0,Variation_1weekAfterMeasure,150.0
South Africa,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,3.0,0.0,0.0,51.0,0.0,0.0,2020-03-22,274.0,0.0,0.0,2020-04-11,2020-04-11,2028.0,25.0,410.0,3.0,51.0,274.0,1593.0,Variation_1weekAfterMeasure,481.0
Equatorial Guinea,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,6.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,0.0,1.0,6.0,15.0,Variation_1weekAfterMeasure,150.0
Philippines,Domestic travel restrictions,Movement restrictions,2020-03-15,2020-03-08,10.0,1.0,1.0,140.0,11.0,2.0,2020-03-22,380.0,25.0,17.0,2020-04-11,2020-04-11,4428.0,247.0,157.0,8.0,127.0,338.0,4024.0,Variation_1weekAfterMeasure,1091.0
Ghana,Additional health/documents requirements upon arrival,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,6.0,0.0,0.0,2020-03-22,24.0,1.0,0.0,2020-04-11,2020-04-11,408.0,8.0,4.0,0.0,6.0,23.0,396.0,Variation_1weekAfterMeasure,1622.0
Equatorial Guinea,Strengthening the public health system,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,6.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,0.0,1.0,6.0,15.0,Variation_1weekAfterMeasure,150.0
Morocco,Economic measures,Governance and socio-economic measures,2020-03-15,2020-03-08,2.0,0.0,0.0,28.0,1.0,1.0,2020-03-22,115.0,4.0,3.0,2020-04-11,2020-04-11,1545.0,111.0,146.0,2.0,26.0,108.0,1288.0,Variation_1weekAfterMeasure,1093.0
Morocco,International flights suspension,Movement restrictions,2020-03-15,2020-03-08,2.0,0.0,0.0,28.0,1.0,1.0,2020-03-22,115.0,4.0,3.0,2020-04-11,2020-04-11,1545.0,111.0,146.0,2.0,26.0,108.0,1288.0,Variation_1weekAfterMeasure,1093.0
Ghana,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,6.0,0.0,0.0,2020-03-22,24.0,1.0,0.0,2020-04-11,2020-04-11,408.0,8.0,4.0,0.0,6.0,23.0,396.0,Variation_1weekAfterMeasure,1622.0
Oman,Visa restrictions,Movement restrictions,2020-03-15,2020-03-08,16.0,0.0,2.0,22.0,0.0,9.0,2020-03-22,55.0,0.0,17.0,2020-04-11,2020-04-11,546.0,3.0,109.0,14.0,13.0,38.0,434.0,Variation_1weekAfterMeasure,1042.0
Niger,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,2.0,0.0,0.0,2020-04-11,2020-04-11,491.0,11.0,41.0,0.0,0.0,2.0,439.0,Variation_1weekAfterMeasure,21850.0
Niger,General recommendations,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,2.0,0.0,0.0,2020-04-11,2020-04-11,491.0,11.0,41.0,0.0,0.0,2.0,439.0,Variation_1weekAfterMeasure,21850.0
Myanmar,Additional health/documents requirements upon arrival,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Myanmar,General recommendations,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Myanmar,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Myanmar,Visa restrictions,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Croatia,Economic measures,Governance and socio-economic measures,2020-03-15,2020-03-08,12.0,0.0,0.0,49.0,0.0,1.0,2020-03-22,254.0,1.0,5.0,2020-04-11,2020-04-11,1534.0,21.0,323.0,12.0,48.0,248.0,1190.0,Variation_1weekAfterMeasure,380.0
Serbia,State of emergency declared,Governance and socio-economic measures,2020-03-15,2020-03-08,1.0,0.0,0.0,48.0,0.0,0.0,2020-03-22,222.0,2.0,1.0,2020-04-11,2020-04-11,3380.0,74.0,0.0,1.0,48.0,219.0,3306.0,Variation_1weekAfterMeasure,1410.0
Georgia,Border closure ,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,2020-04-11,242.0,3.0,60.0,0.0,0.0,0.0,179.0,Variation_1weekAfterMeasure,100.0
