Country/Region,Bm,DATE,Feature
United Kingdom,1.0,2020-01-13,INDEX
United Kingdom,1.0,2020-01-14,INDEX
United Kingdom,1.0,2020-01-15,INDEX
United Kingdom,1.0,2020-01-16,INDEX
United Kingdom,1.0,2020-01-17,INDEX
United Kingdom,1.0,2020-01-20,INDEX
United Kingdom,1.0,2020-01-21,INDEX
United Kingdom,1.0,2020-01-22,INDEX
United Kingdom,1.0,2020-01-23,INDEX
United Kingdom,1.0,2020-01-24,INDEX
United Kingdom,1.0,2020-01-27,INDEX
United Kingdom,1.0,2020-01-28,INDEX
United Kingdom,1.0,2020-01-29,INDEX
United Kingdom,1.0,2020-01-30,INDEX
United Kingdom,1.0,2020-01-31,INDEX
United Kingdom,1.0,2020-02-03,INDEX
United Kingdom,1.0,2020-02-04,INDEX
United Kingdom,1.0,2020-02-05,INDEX
United Kingdom,1.0,2020-02-06,INDEX
United Kingdom,1.0,2020-02-07,INDEX
United Kingdom,1.0,2020-02-10,INDEX
United Kingdom,1.0,2020-02-11,INDEX
United Kingdom,1.0,2020-02-12,INDEX
United Kingdom,1.0,2020-02-13,INDEX
United Kingdom,1.0,2020-02-14,INDEX
United Kingdom,1.0,2020-02-17,INDEX
United Kingdom,1.0,2020-02-18,INDEX
United Kingdom,1.0,2020-02-19,INDEX
United Kingdom,1.0,2020-02-20,INDEX
United Kingdom,1.0,2020-02-21,INDEX
United Kingdom,2.0,2020-02-24,INDEX
United Kingdom,2.0,2020-02-25,INDEX
United Kingdom,2.0,2020-02-26,INDEX
United Kingdom,2.0,2020-02-27,INDEX
United Kingdom,2.0,2020-02-28,INDEX
United Kingdom,2.0,2020-03-02,INDEX
United Kingdom,2.0,2020-03-03,INDEX
United Kingdom,2.0,2020-03-04,INDEX
United Kingdom,2.0,2020-03-05,INDEX
United Kingdom,2.0,2020-03-06,INDEX
United Kingdom,3.0,2020-03-09,INDEX
United Kingdom,3.0,2020-03-10,INDEX
United Kingdom,3.0,2020-03-11,INDEX
United Kingdom,3.0,2020-03-12,INDEX
United Kingdom,3.0,2020-03-13,INDEX
United Kingdom,3.0,2020-03-16,INDEX
United Kingdom,3.0,2020-03-17,INDEX
United Kingdom,3.0,2020-03-18,INDEX
United Kingdom,3.0,2020-03-19,INDEX
United Kingdom,3.0,2020-03-20,INDEX
United Kingdom,3.0,2020-03-23,INDEX
United Kingdom,3.0,2020-03-24,INDEX
United Kingdom,3.0,2020-03-25,INDEX
United Kingdom,3.0,2020-03-26,INDEX
United Kingdom,3.0,2020-03-27,INDEX
United Kingdom,3.0,2020-03-30,INDEX
United Kingdom,3.0,2020-03-31,INDEX
United Kingdom,3.0,2020-04-01,INDEX
United Kingdom,3.0,2020-04-02,INDEX
United Kingdom,3.0,2020-04-03,INDEX
United Kingdom,3.0,2020-04-06,INDEX
United Kingdom,3.0,2020-04-07,INDEX
United Kingdom,3.0,2020-04-08,INDEX
United Kingdom,3.0,2020-04-09,INDEX
United Kingdom,3.0,2020-04-14,INDEX
United Kingdom,3.0,2020-04-15,INDEX
United Kingdom,3.0,2020-04-16,INDEX
Germany,1.0,2019-12-02,INDEX
Germany,1.0,2019-12-03,INDEX
Germany,1.0,2019-12-04,INDEX
Germany,1.0,2019-12-05,INDEX
Germany,1.0,2019-12-06,INDEX
Germany,1.0,2019-12-09,INDEX
Germany,1.0,2019-12-10,INDEX
Germany,1.0,2019-12-11,INDEX
Germany,1.0,2019-12-12,INDEX
Germany,1.0,2019-12-13,INDEX
Germany,1.0,2019-12-16,INDEX
Germany,1.0,2019-12-17,INDEX
Germany,1.0,2019-12-18,INDEX
Germany,1.0,2019-12-19,INDEX
Germany,1.0,2019-12-20,INDEX
Germany,1.0,2019-12-23,INDEX
Germany,1.0,2019-12-27,INDEX
Germany,1.0,2019-12-30,INDEX
Germany,1.0,2020-01-02,INDEX
Germany,1.0,2020-01-03,INDEX
Germany,1.0,2020-01-06,INDEX
Germany,1.0,2020-01-07,INDEX
Germany,1.0,2020-01-08,INDEX
Germany,1.0,2020-01-09,INDEX
Germany,1.0,2020-01-10,INDEX
Germany,1.0,2020-01-13,INDEX
Germany,1.0,2020-01-14,INDEX
Germany,1.0,2020-01-15,INDEX
Germany,1.0,2020-01-16,INDEX
Germany,1.0,2020-01-17,INDEX
Germany,1.0,2020-01-20,INDEX
Germany,1.0,2020-01-21,INDEX
Germany,1.0,2020-01-22,INDEX
Germany,1.0,2020-01-23,INDEX
Germany,1.0,2020-01-24,INDEX
Germany,1.0,2020-01-27,INDEX
Germany,1.0,2020-01-28,INDEX
Germany,1.0,2020-01-29,INDEX
Germany,1.0,2020-01-30,INDEX
Germany,1.0,2020-01-31,INDEX
Germany,1.0,2020-02-03,INDEX
Germany,1.0,2020-02-04,INDEX
Germany,1.0,2020-02-05,INDEX
Germany,1.0,2020-02-06,INDEX
Germany,1.0,2020-02-07,INDEX
Germany,1.0,2020-02-10,INDEX
Germany,1.0,2020-02-11,INDEX
Germany,1.0,2020-02-12,INDEX
Germany,1.0,2020-02-13,INDEX
Germany,1.0,2020-02-14,INDEX
Germany,1.0,2020-02-17,INDEX
Germany,1.0,2020-02-18,INDEX
Germany,1.0,2020-02-19,INDEX
Germany,1.0,2020-02-20,INDEX
Germany,1.0,2020-02-21,INDEX
Germany,1.0,2020-02-24,INDEX
Germany,2.0,2020-02-25,INDEX
Germany,2.0,2020-02-26,INDEX
Germany,2.0,2020-02-27,INDEX
Germany,2.0,2020-02-28,INDEX
Germany,2.0,2020-03-02,INDEX
Germany,2.0,2020-03-03,INDEX
Germany,2.0,2020-03-04,INDEX
Germany,2.0,2020-03-05,INDEX
Germany,2.0,2020-03-06,INDEX
Germany,3.0,2020-03-09,INDEX
Germany,3.0,2020-03-10,INDEX
Germany,3.0,2020-03-11,INDEX
Germany,3.0,2020-03-12,INDEX
Germany,3.0,2020-03-13,INDEX
Germany,3.0,2020-03-16,INDEX
Germany,3.0,2020-03-17,INDEX
Germany,3.0,2020-03-18,INDEX
Germany,3.0,2020-03-19,INDEX
Germany,3.0,2020-03-20,INDEX
Germany,3.0,2020-03-23,INDEX
Germany,3.0,2020-03-24,INDEX
Germany,3.0,2020-03-25,INDEX
Germany,3.0,2020-03-26,INDEX
Germany,3.0,2020-03-27,INDEX
Germany,3.0,2020-03-30,INDEX
Germany,3.0,2020-03-31,INDEX
Germany,3.0,2020-04-01,INDEX
Germany,3.0,2020-04-02,INDEX
Germany,3.0,2020-04-03,INDEX
Germany,3.0,2020-04-06,INDEX
Germany,3.0,2020-04-07,INDEX
Germany,3.0,2020-04-08,INDEX
Germany,3.0,2020-04-09,INDEX
Germany,3.0,2020-04-14,INDEX
Germany,3.0,2020-04-15,INDEX
Germany,3.0,2020-04-16,INDEX
India,1.0,2019-12-02,INDEX
India,1.0,2019-12-03,INDEX
India,1.0,2019-12-04,INDEX
India,1.0,2019-12-05,INDEX
India,2.0,2019-12-06,INDEX
India,2.0,2019-12-09,INDEX
India,2.0,2019-12-10,INDEX
India,2.0,2019-12-11,INDEX
India,2.0,2019-12-12,INDEX
India,1.0,2019-12-13,INDEX
India,1.0,2019-12-16,INDEX
India,1.0,2019-12-17,INDEX
India,1.0,2019-12-18,INDEX
India,1.0,2019-12-19,INDEX
India,1.0,2019-12-20,INDEX
India,1.0,2019-12-23,INDEX
India,1.0,2019-12-24,INDEX
India,1.0,2019-12-26,INDEX
India,1.0,2019-12-27,INDEX
India,1.0,2019-12-30,INDEX
India,1.0,2019-12-31,INDEX
India,1.0,2020-01-02,INDEX
India,1.0,2020-01-03,INDEX
India,1.0,2020-01-06,INDEX
India,1.0,2020-01-07,INDEX
India,1.0,2020-01-08,INDEX
India,1.0,2020-01-09,INDEX
India,1.0,2020-01-10,INDEX
India,1.0,2020-01-13,INDEX
India,1.0,2020-01-14,INDEX
India,1.0,2020-01-15,INDEX
India,1.0,2020-01-16,INDEX
India,1.0,2020-01-17,INDEX
India,1.0,2020-01-20,INDEX
India,1.0,2020-01-21,INDEX
India,1.0,2020-01-22,INDEX
India,1.0,2020-01-23,INDEX
India,1.0,2020-01-24,INDEX
India,1.0,2020-01-27,INDEX
India,1.0,2020-01-28,INDEX
India,1.0,2020-01-29,INDEX
India,1.0,2020-01-30,INDEX
India,1.0,2020-01-31,INDEX
India,2.0,2020-02-03,INDEX
India,1.0,2020-02-04,INDEX
India,1.0,2020-02-05,INDEX
India,1.0,2020-02-06,INDEX
India,1.0,2020-02-07,INDEX
India,1.0,2020-02-10,INDEX
India,1.0,2020-02-11,INDEX
India,1.0,2020-02-12,INDEX
India,1.0,2020-02-13,INDEX
India,1.0,2020-02-14,INDEX
India,1.0,2020-02-17,INDEX
India,1.0,2020-02-18,INDEX
India,1.0,2020-02-19,INDEX
India,1.0,2020-02-20,INDEX
India,2.0,2020-02-24,INDEX
India,2.0,2020-02-25,INDEX
India,2.0,2020-02-26,INDEX
India,2.0,2020-02-27,INDEX
India,2.0,2020-02-28,INDEX
India,2.0,2020-03-02,INDEX
India,2.0,2020-03-03,INDEX
India,2.0,2020-03-04,INDEX
India,2.0,2020-03-05,INDEX
India,2.0,2020-03-06,INDEX
India,3.0,2020-03-09,INDEX
India,3.0,2020-03-11,INDEX
India,3.0,2020-03-12,INDEX
India,3.0,2020-03-13,INDEX
India,3.0,2020-03-16,INDEX
India,3.0,2020-03-17,INDEX
India,3.0,2020-03-18,INDEX
India,3.0,2020-03-19,INDEX
India,3.0,2020-03-20,INDEX
India,3.0,2020-03-23,INDEX
India,3.0,2020-03-24,INDEX
India,3.0,2020-03-25,INDEX
India,3.0,2020-03-26,INDEX
India,3.0,2020-03-27,INDEX
India,3.0,2020-03-30,INDEX
India,3.0,2020-03-31,INDEX
India,3.0,2020-04-01,INDEX
India,3.0,2020-04-03,INDEX
India,3.0,2020-04-07,INDEX
India,3.0,2020-04-08,INDEX
India,3.0,2020-04-09,INDEX
India,3.0,2020-04-13,INDEX
India,3.0,2020-04-15,INDEX
India,3.0,2020-04-16,INDEX
Spain,1.0,2019-12-02,INDEX
Spain,1.0,2019-12-03,INDEX
Spain,1.0,2019-12-04,INDEX
Spain,1.0,2019-12-05,INDEX
Spain,1.0,2019-12-06,INDEX
Spain,1.0,2019-12-09,INDEX
Spain,1.0,2019-12-10,INDEX
Spain,1.0,2019-12-11,INDEX
Spain,1.0,2019-12-12,INDEX
Spain,1.0,2019-12-13,INDEX
Spain,1.0,2019-12-16,INDEX
Spain,1.0,2019-12-17,INDEX
Spain,1.0,2019-12-18,INDEX
Spain,1.0,2019-12-19,INDEX
Spain,1.0,2019-12-20,INDEX
Spain,1.0,2019-12-23,INDEX
Spain,1.0,2019-12-24,INDEX
Spain,1.0,2019-12-27,INDEX
Spain,1.0,2019-12-30,INDEX
Spain,1.0,2019-12-31,INDEX
Spain,1.0,2020-01-02,INDEX
Spain,1.0,2020-01-03,INDEX
Spain,1.0,2020-01-06,INDEX
Spain,1.0,2020-01-07,INDEX
Spain,1.0,2020-01-08,INDEX
Spain,1.0,2020-01-09,INDEX
Spain,1.0,2020-01-10,INDEX
Spain,1.0,2020-01-13,INDEX
Spain,1.0,2020-01-14,INDEX
Spain,1.0,2020-01-15,INDEX
Spain,1.0,2020-01-16,INDEX
Spain,1.0,2020-01-17,INDEX
Spain,1.0,2020-01-20,INDEX
Spain,1.0,2020-01-21,INDEX
Spain,1.0,2020-01-22,INDEX
Spain,1.0,2020-01-23,INDEX
Spain,1.0,2020-01-24,INDEX
Spain,1.0,2020-01-27,INDEX
Spain,1.0,2020-01-28,INDEX
Spain,1.0,2020-01-29,INDEX
Spain,1.0,2020-01-30,INDEX
Spain,1.0,2020-01-31,INDEX
Spain,1.0,2020-02-03,INDEX
Spain,1.0,2020-02-04,INDEX
Spain,1.0,2020-02-05,INDEX
Spain,1.0,2020-02-06,INDEX
Spain,1.0,2020-02-07,INDEX
Spain,1.0,2020-02-10,INDEX
Spain,1.0,2020-02-11,INDEX
Spain,1.0,2020-02-12,INDEX
Spain,1.0,2020-02-13,INDEX
Spain,1.0,2020-02-14,INDEX
Spain,1.0,2020-02-17,INDEX
Spain,1.0,2020-02-18,INDEX
Spain,1.0,2020-02-19,INDEX
Spain,1.0,2020-02-20,INDEX
Spain,1.0,2020-02-21,INDEX
Spain,1.0,2020-02-24,INDEX
Spain,1.0,2020-02-25,INDEX
Spain,1.0,2020-02-26,INDEX
Spain,2.0,2020-02-27,INDEX
Spain,2.0,2020-02-28,INDEX
Spain,2.0,2020-03-02,INDEX
Spain,2.0,2020-03-03,INDEX
Spain,2.0,2020-03-04,INDEX
Spain,2.0,2020-03-05,INDEX
Spain,2.0,2020-03-06,INDEX
Spain,3.0,2020-03-09,INDEX
Spain,3.0,2020-03-10,INDEX
Spain,3.0,2020-03-11,INDEX
Spain,3.0,2020-03-12,INDEX
Spain,3.0,2020-03-13,INDEX
Spain,3.0,2020-03-16,INDEX
Spain,3.0,2020-03-17,INDEX
Spain,3.0,2020-03-18,INDEX
Spain,3.0,2020-03-19,INDEX
Spain,3.0,2020-03-20,INDEX
Spain,3.0,2020-03-23,INDEX
Spain,3.0,2020-03-24,INDEX
Spain,3.0,2020-03-25,INDEX
Spain,3.0,2020-03-26,INDEX
Spain,3.0,2020-03-27,INDEX
Spain,3.0,2020-03-30,INDEX
Spain,3.0,2020-03-31,INDEX
Spain,3.0,2020-04-01,INDEX
Spain,3.0,2020-04-02,INDEX
Spain,3.0,2020-04-03,INDEX
Spain,3.0,2020-04-06,INDEX
Spain,3.0,2020-04-07,INDEX
Spain,3.0,2020-04-08,INDEX
Spain,3.0,2020-04-09,INDEX
Spain,3.0,2020-04-14,INDEX
Spain,3.0,2020-04-15,INDEX
Spain,3.0,2020-04-16,INDEX
Italy,1.0,2019-12-02,INDEX
Italy,1.0,2019-12-03,INDEX
Italy,1.0,2019-12-04,INDEX
Italy,1.0,2019-12-05,INDEX
Italy,1.0,2019-12-06,INDEX
Italy,1.0,2019-12-09,INDEX
Italy,1.0,2019-12-10,INDEX
Italy,1.0,2019-12-11,INDEX
Italy,1.0,2019-12-12,INDEX
Italy,1.0,2019-12-13,INDEX
Italy,1.0,2019-12-16,INDEX
Italy,1.0,2019-12-17,INDEX
Italy,1.0,2019-12-18,INDEX
Italy,1.0,2019-12-19,INDEX
Italy,1.0,2019-12-20,INDEX
Italy,1.0,2019-12-23,INDEX
Italy,1.0,2019-12-24,INDEX
Italy,1.0,2019-12-26,INDEX
Italy,1.0,2019-12-27,INDEX
Italy,1.0,2019-12-30,INDEX
Italy,1.0,2019-12-31,INDEX
Italy,1.0,2020-01-02,INDEX
Italy,1.0,2020-01-03,INDEX
Italy,1.0,2020-01-06,INDEX
Italy,1.0,2020-01-07,INDEX
Italy,1.0,2020-01-08,INDEX
Italy,1.0,2020-01-09,INDEX
Italy,1.0,2020-01-10,INDEX
Italy,1.0,2020-01-13,INDEX
Italy,1.0,2020-01-14,INDEX
Italy,1.0,2020-01-15,INDEX
Italy,1.0,2020-01-16,INDEX
Italy,1.0,2020-01-17,INDEX
Italy,1.0,2020-01-21,INDEX
Italy,1.0,2020-01-22,INDEX
Italy,1.0,2020-01-23,INDEX
Italy,1.0,2020-01-24,INDEX
Italy,1.0,2020-01-27,INDEX
Italy,1.0,2020-01-28,INDEX
Italy,1.0,2020-01-29,INDEX
Italy,1.0,2020-01-30,INDEX
Italy,1.0,2020-01-31,INDEX
Italy,1.0,2020-02-03,INDEX
Italy,1.0,2020-02-04,INDEX
Italy,1.0,2020-02-05,INDEX
Italy,1.0,2020-02-06,INDEX
Italy,1.0,2020-02-07,INDEX
Italy,1.0,2020-02-10,INDEX
Italy,1.0,2020-02-11,INDEX
Italy,1.0,2020-02-12,INDEX
Italy,1.0,2020-02-13,INDEX
Italy,1.0,2020-02-14,INDEX
Italy,1.0,2020-02-18,INDEX
Italy,1.0,2020-02-19,INDEX
Italy,1.0,2020-02-20,INDEX
Italy,1.0,2020-02-21,INDEX
Italy,2.0,2020-02-24,INDEX
Italy,2.0,2020-02-25,INDEX
Italy,2.0,2020-02-26,INDEX
Italy,2.0,2020-02-27,INDEX
Italy,2.0,2020-02-28,INDEX
Italy,2.0,2020-03-02,INDEX
Italy,2.0,2020-03-03,INDEX
Italy,2.0,2020-03-04,INDEX
Italy,2.0,2020-03-05,INDEX
Italy,2.0,2020-03-06,INDEX
Italy,3.0,2020-03-09,INDEX
Italy,3.0,2020-03-10,INDEX
Italy,3.0,2020-03-11,INDEX
Italy,3.0,2020-03-12,INDEX
Italy,3.0,2020-03-13,INDEX
Italy,3.0,2020-03-16,INDEX
Italy,3.0,2020-03-17,INDEX
Italy,3.0,2020-03-18,INDEX
Italy,3.0,2020-03-19,INDEX
Italy,3.0,2020-03-20,INDEX
Italy,3.0,2020-03-23,INDEX
Italy,3.0,2020-03-24,INDEX
Italy,3.0,2020-03-25,INDEX
Italy,3.0,2020-03-26,INDEX
Italy,3.0,2020-03-27,INDEX
Italy,3.0,2020-03-30,INDEX
Italy,3.0,2020-03-31,INDEX
Italy,3.0,2020-04-01,INDEX
Italy,3.0,2020-04-02,INDEX
Italy,3.0,2020-04-03,INDEX
Italy,3.0,2020-04-06,INDEX
Italy,3.0,2020-04-07,INDEX
Italy,3.0,2020-04-08,INDEX
Italy,3.0,2020-04-09,INDEX
Italy,3.0,2020-04-13,INDEX
Italy,3.0,2020-04-14,INDEX
Italy,3.0,2020-04-15,INDEX
France,1.0,2019-12-02,INDEX
France,2.0,2019-12-03,INDEX
France,1.0,2019-12-04,INDEX
France,1.0,2019-12-05,INDEX
France,1.0,2019-12-06,INDEX
France,1.0,2019-12-09,INDEX
France,1.0,2019-12-10,INDEX
France,1.0,2019-12-11,INDEX
France,1.0,2019-12-12,INDEX
France,1.0,2019-12-13,INDEX
France,1.0,2019-12-16,INDEX
France,1.0,2019-12-17,INDEX
France,1.0,2019-12-18,INDEX
France,1.0,2019-12-19,INDEX
France,1.0,2019-12-20,INDEX
France,1.0,2019-12-23,INDEX
France,1.0,2019-12-24,INDEX
France,1.0,2019-12-27,INDEX
France,1.0,2019-12-30,INDEX
France,1.0,2019-12-31,INDEX
France,1.0,2020-01-02,INDEX
France,1.0,2020-01-03,INDEX
France,1.0,2020-01-06,INDEX
France,1.0,2020-01-07,INDEX
France,1.0,2020-01-08,INDEX
France,1.0,2020-01-09,INDEX
France,1.0,2020-01-10,INDEX
France,1.0,2020-01-13,INDEX
France,1.0,2020-01-14,INDEX
France,1.0,2020-01-15,INDEX
France,1.0,2020-01-16,INDEX
France,1.0,2020-01-17,INDEX
France,1.0,2020-01-20,INDEX
France,1.0,2020-01-21,INDEX
France,1.0,2020-01-22,INDEX
France,1.0,2020-01-23,INDEX
France,1.0,2020-01-24,INDEX
France,1.0,2020-01-27,INDEX
France,1.0,2020-01-28,INDEX
France,1.0,2020-01-29,INDEX
France,1.0,2020-01-30,INDEX
France,1.0,2020-01-31,INDEX
France,1.0,2020-02-03,INDEX
France,1.0,2020-02-04,INDEX
France,1.0,2020-02-05,INDEX
France,1.0,2020-02-06,INDEX
France,1.0,2020-02-07,INDEX
France,1.0,2020-02-10,INDEX
France,1.0,2020-02-11,INDEX
France,1.0,2020-02-12,INDEX
France,1.0,2020-02-13,INDEX
France,1.0,2020-02-14,INDEX
France,1.0,2020-02-17,INDEX
France,1.0,2020-02-18,INDEX
France,1.0,2020-02-19,INDEX
France,1.0,2020-02-20,INDEX
France,1.0,2020-02-21,INDEX
France,1.0,2020-02-24,INDEX
France,2.0,2020-02-25,INDEX
France,2.0,2020-02-26,INDEX
France,2.0,2020-02-27,INDEX
France,2.0,2020-02-28,INDEX
France,2.0,2020-03-02,INDEX
France,2.0,2020-03-03,INDEX
France,2.0,2020-03-04,INDEX
France,2.0,2020-03-05,INDEX
France,2.0,2020-03-06,INDEX
France,3.0,2020-03-09,INDEX
France,3.0,2020-03-10,INDEX
France,3.0,2020-03-11,INDEX
France,3.0,2020-03-12,INDEX
France,3.0,2020-03-13,INDEX
France,3.0,2020-03-16,INDEX
France,3.0,2020-03-17,INDEX
France,3.0,2020-03-18,INDEX
France,3.0,2020-03-19,INDEX
France,3.0,2020-03-20,INDEX
France,3.0,2020-03-23,INDEX
France,3.0,2020-03-24,INDEX
France,3.0,2020-03-25,INDEX
France,3.0,2020-03-26,INDEX
France,3.0,2020-03-27,INDEX
France,3.0,2020-03-30,INDEX
France,3.0,2020-03-31,INDEX
France,3.0,2020-04-01,INDEX
France,3.0,2020-04-02,INDEX
France,3.0,2020-04-03,INDEX
France,3.0,2020-04-06,INDEX
France,3.0,2020-04-07,INDEX
France,3.0,2020-04-08,INDEX
France,3.0,2020-04-09,INDEX
France,3.0,2020-04-14,INDEX
France,3.0,2020-04-15,INDEX
France,3.0,2020-04-16,INDEX
South Korea,1.0,2019-12-02,INDEX
South Korea,2.0,2019-12-03,INDEX
South Korea,2.0,2019-12-04,INDEX
South Korea,2.0,2019-12-05,INDEX
South Korea,1.0,2019-12-06,INDEX
South Korea,2.0,2019-12-09,INDEX
South Korea,1.0,2019-12-10,INDEX
South Korea,1.0,2019-12-11,INDEX
South Korea,1.0,2019-12-12,INDEX
South Korea,1.0,2019-12-13,INDEX
South Korea,1.0,2019-12-16,INDEX
South Korea,1.0,2019-12-17,INDEX
South Korea,1.0,2019-12-18,INDEX
South Korea,1.0,2019-12-19,INDEX
South Korea,1.0,2019-12-20,INDEX
South Korea,1.0,2019-12-23,INDEX
South Korea,1.0,2019-12-24,INDEX
South Korea,1.0,2019-12-26,INDEX
South Korea,1.0,2019-12-27,INDEX
South Korea,1.0,2019-12-30,INDEX
South Korea,1.0,2019-12-31,INDEX
South Korea,1.0,2020-01-02,INDEX
South Korea,1.0,2020-01-03,INDEX
South Korea,1.0,2020-01-06,INDEX
South Korea,1.0,2020-01-07,INDEX
South Korea,1.0,2020-01-08,INDEX
South Korea,1.0,2020-01-09,INDEX
South Korea,1.0,2020-01-10,INDEX
South Korea,1.0,2020-01-13,INDEX
South Korea,1.0,2020-01-14,INDEX
South Korea,1.0,2020-01-15,INDEX
South Korea,1.0,2020-01-16,INDEX
South Korea,1.0,2020-01-17,INDEX
South Korea,1.0,2020-01-21,INDEX
South Korea,1.0,2020-01-22,INDEX
South Korea,1.0,2020-01-23,INDEX
South Korea,1.0,2020-01-24,INDEX
South Korea,1.0,2020-01-27,INDEX
South Korea,1.0,2020-01-28,INDEX
South Korea,1.0,2020-01-29,INDEX
South Korea,1.0,2020-01-30,INDEX
South Korea,1.0,2020-01-31,INDEX
South Korea,1.0,2020-02-03,INDEX
South Korea,1.0,2020-02-04,INDEX
South Korea,1.0,2020-02-05,INDEX
South Korea,1.0,2020-02-06,INDEX
South Korea,1.0,2020-02-07,INDEX
South Korea,1.0,2020-02-10,INDEX
South Korea,1.0,2020-02-11,INDEX
South Korea,1.0,2020-02-12,INDEX
South Korea,1.0,2020-02-13,INDEX
South Korea,1.0,2020-02-14,INDEX
South Korea,1.0,2020-02-18,INDEX
South Korea,1.0,2020-02-19,INDEX
South Korea,1.0,2020-02-20,INDEX
South Korea,1.0,2020-02-21,INDEX
South Korea,2.0,2020-02-24,INDEX
South Korea,2.0,2020-02-25,INDEX
South Korea,2.0,2020-02-26,INDEX
South Korea,2.0,2020-02-27,INDEX
South Korea,2.0,2020-02-28,INDEX
South Korea,2.0,2020-03-02,INDEX
South Korea,2.0,2020-03-03,INDEX
South Korea,1.0,2020-03-04,INDEX
South Korea,2.0,2020-03-05,INDEX
South Korea,2.0,2020-03-06,INDEX
South Korea,2.0,2020-03-09,INDEX
South Korea,2.0,2020-03-10,INDEX
South Korea,2.0,2020-03-11,INDEX
South Korea,3.0,2020-03-12,INDEX
South Korea,3.0,2020-03-13,INDEX
South Korea,3.0,2020-03-16,INDEX
South Korea,3.0,2020-03-17,INDEX
South Korea,3.0,2020-03-18,INDEX
South Korea,3.0,2020-03-19,INDEX
South Korea,3.0,2020-03-20,INDEX
South Korea,3.0,2020-03-23,INDEX
South Korea,3.0,2020-03-24,INDEX
South Korea,3.0,2020-03-25,INDEX
South Korea,3.0,2020-03-26,INDEX
South Korea,3.0,2020-03-27,INDEX
South Korea,3.0,2020-03-30,INDEX
South Korea,3.0,2020-03-31,INDEX
South Korea,3.0,2020-04-01,INDEX
South Korea,3.0,2020-04-02,INDEX
South Korea,3.0,2020-04-03,INDEX
South Korea,3.0,2020-04-06,INDEX
South Korea,3.0,2020-04-07,INDEX
South Korea,3.0,2020-04-08,INDEX
South Korea,3.0,2020-04-09,INDEX
South Korea,3.0,2020-04-13,INDEX
South Korea,2.0,2020-04-14,INDEX
South Korea,3.0,2020-04-15,INDEX
South Korea,3.0,2020-04-16,INDEX
Canada,1.0,2019-12-02,INDEX
Canada,2.0,2019-12-03,INDEX
Canada,1.0,2019-12-04,INDEX
Canada,2.0,2019-12-05,INDEX
Canada,1.0,2019-12-06,INDEX
Canada,1.0,2019-12-09,INDEX
Canada,1.0,2019-12-10,INDEX
Canada,1.0,2019-12-11,INDEX
Canada,1.0,2019-12-12,INDEX
Canada,1.0,2019-12-13,INDEX
Canada,1.0,2019-12-16,INDEX
Canada,1.0,2019-12-17,INDEX
Canada,1.0,2019-12-18,INDEX
Canada,1.0,2019-12-19,INDEX
Canada,1.0,2019-12-20,INDEX
Canada,1.0,2019-12-23,INDEX
Canada,1.0,2019-12-24,INDEX
Canada,1.0,2019-12-27,INDEX
Canada,1.0,2019-12-30,INDEX
Canada,1.0,2019-12-31,INDEX
Canada,1.0,2020-01-02,INDEX
Canada,1.0,2020-01-03,INDEX
Canada,1.0,2020-01-06,INDEX
Canada,1.0,2020-01-07,INDEX
Canada,1.0,2020-01-08,INDEX
Canada,1.0,2020-01-09,INDEX
Canada,1.0,2020-01-10,INDEX
Canada,1.0,2020-01-13,INDEX
Canada,1.0,2020-01-14,INDEX
Canada,1.0,2020-01-15,INDEX
Canada,1.0,2020-01-16,INDEX
Canada,1.0,2020-01-17,INDEX
Canada,1.0,2020-01-20,INDEX
Canada,1.0,2020-01-21,INDEX
Canada,1.0,2020-01-22,INDEX
Canada,1.0,2020-01-23,INDEX
Canada,1.0,2020-01-24,INDEX
Canada,1.0,2020-01-27,INDEX
Canada,1.0,2020-01-28,INDEX
Canada,1.0,2020-01-29,INDEX
Canada,1.0,2020-01-30,INDEX
Canada,1.0,2020-01-31,INDEX
Canada,1.0,2020-02-03,INDEX
Canada,1.0,2020-02-04,INDEX
Canada,1.0,2020-02-05,INDEX
Canada,1.0,2020-02-06,INDEX
Canada,1.0,2020-02-07,INDEX
Canada,1.0,2020-02-10,INDEX
Canada,1.0,2020-02-11,INDEX
Canada,1.0,2020-02-12,INDEX
Canada,1.0,2020-02-13,INDEX
Canada,1.0,2020-02-14,INDEX
Canada,1.0,2020-02-18,INDEX
Canada,1.0,2020-02-19,INDEX
Canada,1.0,2020-02-20,INDEX
Canada,1.0,2020-02-21,INDEX
Canada,1.0,2020-02-24,INDEX
Canada,1.0,2020-02-25,INDEX
Canada,1.0,2020-02-26,INDEX
Canada,2.0,2020-02-27,INDEX
Canada,2.0,2020-02-28,INDEX
Canada,2.0,2020-03-02,INDEX
Canada,2.0,2020-03-03,INDEX
Canada,2.0,2020-03-04,INDEX
Canada,2.0,2020-03-05,INDEX
Canada,2.0,2020-03-06,INDEX
Canada,3.0,2020-03-09,INDEX
Canada,2.0,2020-03-10,INDEX
Canada,3.0,2020-03-11,INDEX
Canada,3.0,2020-03-12,INDEX
Canada,3.0,2020-03-13,INDEX
Canada,3.0,2020-03-16,INDEX
Canada,3.0,2020-03-17,INDEX
Canada,3.0,2020-03-18,INDEX
Canada,3.0,2020-03-19,INDEX
Canada,3.0,2020-03-20,INDEX
Canada,3.0,2020-03-23,INDEX
